,Unnamed: 0,Unnamed: 0.1,image_id,label,source,confidence,predict,fold
3983,3983,3983.0,170892269.jpg,4,2020,0.7683230042457581,4,1.0
3984,3984,3984.0,1709404074.jpg,4,2020,0.1201407760381698,4,1.0
3985,3985,3985.0,1709443342.jpg,3,2020,1.3118338584899902,3,1.0
3986,3986,3986.0,1709532390.jpg,3,2020,1.3114564418792725,3,1.0
3987,3987,3987.0,1709691411.jpg,0,2020,0.4375180006027221,0,1.0
3988,3988,3988.0,1709988412.jpg,1,2020,-0.0140099674463272,3,1.0
3989,3989,3989.0,1710044268.jpg,2,2020,-0.1325810253620147,1,1.0
3990,3990,3990.0,1710141570.jpg,3,2020,1.3147666454315186,3,1.0
3991,3991,3991.0,1710187645.jpg,2,2020,1.9635124206542969,2,1.0
3992,3992,3992.0,171026079.jpg,2,2020,2.28091049194336,2,1.0
3993,3993,3993.0,1710665856.jpg,3,2020,1.2534732818603516,3,1.0
3994,3994,3994.0,1710700756.jpg,1,2020,1.863697528839112,1,1.0
3995,3995,3995.0,1710828726.jpg,3,2020,1.2490994930267334,3,1.0
3996,3996,3996.0,1711244110.jpg,1,2020,4.622963905334473,1,1.0
3997,3997,3997.0,1711803773.jpg,1,2020,1.601875066757202,0,1.0
3998,3998,3998.0,1711838012.jpg,3,2020,0.8761242032051086,3,1.0
3999,3999,3999.0,1712068779.jpg,3,2020,1.149977207183838,3,1.0
4000,4000,4000.0,1712337902.jpg,3,2020,1.4431986808776855,3,1.0
4001,4001,4001.0,1712397585.jpg,1,2020,1.0747750997543335,4,1.0
4002,4002,4002.0,1712458333.jpg,2,2020,1.93268620967865,2,1.0
4003,4003,4003.0,1712805260.jpg,3,2020,1.2234890460968018,3,1.0
4004,4004,4004.0,1712961040.jpg,2,2020,3.121304512023926,2,1.0
4005,4005,4005.0,1712982546.jpg,3,2020,1.319483995437622,3,1.0
4006,4006,4006.0,1713403658.jpg,1,2020,5.235006809234619,1,1.0
4007,4007,4007.0,1713444587.jpg,2,2020,1.7590315341949463,2,1.0
4008,4008,4008.0,1713466789.jpg,3,2020,1.0692346096038818,3,1.0
4009,4009,4009.0,1713497934.jpg,3,2020,1.07383394241333,3,1.0
4010,4010,4010.0,1713705590.jpg,3,2020,1.018258810043335,3,1.0
4011,4011,4011.0,1713720885.jpg,3,2020,1.2367157936096191,3,1.0
4012,4012,4012.0,1713912139.jpg,3,2020,1.2709205150604248,3,1.0
4013,4013,4013.0,1713912382.jpg,3,2020,1.2322378158569336,3,1.0
4014,4014,4014.0,171434140.jpg,3,2020,1.2035751342773438,3,1.0
4015,4015,4015.0,1714436989.jpg,3,2020,1.0557916164398191,3,1.0
4016,4016,4016.0,1714696851.jpg,1,2020,0.6614834666252136,2,1.0
4017,4017,4017.0,1714701345.jpg,1,2020,0.2257371991872787,0,1.0
4018,4018,4018.0,1714717170.jpg,3,2020,1.165745973587036,3,1.0
4019,4019,4019.0,171546937.jpg,0,2020,0.7644526958465576,0,1.0
4020,4020,4020.0,1715574145.jpg,3,2020,0.9170066714286804,3,1.0
4021,4021,4021.0,1715814415.jpg,4,2020,1.839516878128052,4,1.0
4022,4022,4022.0,1716118009.jpg,4,2020,0.4710725843906402,4,1.0
4023,4023,4023.0,1716221789.jpg,3,2020,1.5314579010009766,2,1.0
4024,4024,4024.0,1716263265.jpg,3,2020,0.2298237383365631,3,1.0
4025,4025,4025.0,1716516140.jpg,3,2020,0.8191161155700684,2,1.0
4026,4026,4026.0,1716624232.jpg,3,2020,1.3157641887664795,3,1.0
4027,4027,4027.0,1716638560.jpg,3,2020,1.3765373229980469,3,1.0
4028,4028,4028.0,1717015793.jpg,3,2020,1.3334832191467283,3,1.0
4029,4029,4029.0,1717047149.jpg,2,2020,0.5606237649917603,3,1.0
4030,4030,4030.0,1718223523.jpg,2,2020,1.7238819599151611,2,1.0
4031,4031,4031.0,1718466137.jpg,3,2020,1.0941513776779177,3,1.0
4032,4032,4032.0,1718658976.jpg,0,2020,0.1261899024248123,0,1.0
4033,4033,4033.0,1718703431.jpg,3,2020,1.1560883522033691,3,1.0
4034,4034,4034.0,171905879.jpg,3,2020,0.7890625596046448,3,1.0
4035,4035,4035.0,1719304067.jpg,3,2020,0.4757981598377228,3,1.0
4036,4036,4036.0,1719645709.jpg,3,2020,1.0014877319335938,3,1.0
4037,4037,4037.0,1719831117.jpg,3,2020,1.1005005836486816,3,1.0
4038,4038,4038.0,1720006806.jpg,3,2020,1.4141364097595217,3,1.0
4039,4039,4039.0,1720212686.jpg,0,2020,0.5101251006126404,4,1.0
4040,4040,4040.0,1720237817.jpg,3,2020,0.9579864144325256,3,1.0
4041,4041,4041.0,1720351409.jpg,3,2020,0.9680910110473632,3,1.0
4042,4042,4042.0,1720615877.jpg,3,2020,1.0661492347717283,3,1.0
4043,4043,4043.0,1720653126.jpg,3,2020,1.2332546710968018,3,1.0
4044,4044,4044.0,1720740860.jpg,3,2020,1.3982656002044678,3,1.0
4045,4045,4045.0,1720773250.jpg,2,2020,1.192210674285889,2,1.0
4046,4046,4046.0,172123475.jpg,3,2020,1.1574552059173584,3,1.0
4047,4047,4047.0,1721634086.jpg,3,2020,1.2029242515563965,3,1.0
4048,4048,4048.0,1721767789.jpg,3,2020,0.5708461403846741,3,1.0
4049,4049,4049.0,1721889897.jpg,4,2020,2.0095255374908447,4,1.0
4050,4050,4050.0,1722033032.jpg,2,2020,0.9760719537734984,0,1.0
4051,4051,4051.0,1722126168.jpg,0,2020,-0.1096372604370117,3,1.0
4052,4052,4052.0,1722175051.jpg,0,2020,0.1146282404661178,0,1.0
4053,4053,4053.0,1722184743.jpg,3,2020,1.2100632190704346,3,1.0
4054,4054,4054.0,1722781074.jpg,3,2020,0.959706485271454,3,1.0
4055,4055,4055.0,1723001945.jpg,3,2020,1.2634222507476809,3,1.0
4056,4056,4056.0,1723081246.jpg,3,2020,1.0518553256988523,3,1.0
4057,4057,4057.0,172324679.jpg,3,2020,0.7668852806091309,2,1.0
4058,4058,4058.0,1723407805.jpg,3,2020,1.3314297199249268,3,1.0
4059,4059,4059.0,1724389258.jpg,3,2020,0.7902606129646301,3,1.0
4060,4060,4060.0,1724663202.jpg,1,2020,1.977666139602661,1,1.0
4061,4061,4061.0,1724697986.jpg,3,2020,1.158935785293579,3,1.0
4062,4062,4062.0,1724843600.jpg,1,2020,4.115957260131836,1,1.0
4063,4063,4063.0,1725548375.jpg,1,2020,1.6626313924789429,1,1.0
4064,4064,4064.0,1725598881.jpg,0,2020,0.7876563668251038,4,1.0
4065,4065,4065.0,1725925773.jpg,3,2020,1.3310422897338867,3,1.0
4066,4066,4066.0,1726153.jpg,3,2020,0.471597671508789,3,1.0
4067,4067,4067.0,1726210111.jpg,3,2020,0.9596402049064636,3,1.0
4068,4068,4068.0,1726413571.jpg,3,2020,1.2788898944854736,3,1.0
4069,4069,4069.0,1726536780.jpg,1,2020,1.4145541191101074,1,1.0
4070,4070,4070.0,1726632514.jpg,4,2020,1.7982656955718994,4,1.0
4071,4071,4071.0,1726694302.jpg,1,2020,0.2718762755393982,1,1.0
4072,4072,4072.0,1726783807.jpg,3,2020,1.1748132705688477,3,1.0
4073,4073,4073.0,1726848787.jpg,3,2020,1.0904327630996704,3,1.0
4074,4074,4074.0,1726864717.jpg,3,2020,1.1142325401306152,3,1.0
4075,4075,4075.0,1727010338.jpg,3,2020,1.1610124111175537,3,1.0
4076,4076,4076.0,1727150436.jpg,1,2020,2.255819082260132,1,1.0
4077,4077,4077.0,1727205281.jpg,1,2020,1.83223843574524,1,1.0
4078,4078,4078.0,1728004537.jpg,3,2020,1.5028091669082642,4,1.0
4079,4079,4079.0,1728159331.jpg,3,2020,0.6608796715736389,3,1.0
4080,4080,4080.0,1728214886.jpg,4,2020,1.3306964635849,4,1.0
4081,4081,4081.0,172872674.jpg,4,2020,1.1190271377563477,4,1.0
4082,4082,4082.0,1728913525.jpg,3,2020,1.4848253726959229,3,1.0
4083,4083,4083.0,1728958527.jpg,3,2020,1.2897071838378906,3,1.0
4084,4084,4084.0,1729214658.jpg,3,2020,1.142605543136597,3,1.0
4085,4085,4085.0,1729567337.jpg,3,2020,0.6308493614196777,3,1.0
4086,4086,4086.0,1729679057.jpg,3,2020,1.1724462509155271,3,1.0
4087,4087,4087.0,1729836525.jpg,4,2020,1.1976913213729858,4,1.0
4088,4088,4088.0,1729891245.jpg,4,2020,-0.07858457416296,1,1.0
4089,4089,4089.0,1729916379.jpg,3,2020,1.1189050674438477,3,1.0
4090,4090,4090.0,1729933638.jpg,1,2020,1.9614572525024407,1,1.0
4091,4091,4091.0,173019618.jpg,1,2020,5.248003482818604,1,1.0
4092,4092,4092.0,1730472510.jpg,3,2020,0.2978633046150207,0,1.0
4093,4093,4093.0,1730516728.jpg,3,2020,1.1308023929595947,3,1.0
4094,4094,4094.0,1730671477.jpg,2,2020,2.7825052738189697,2,1.0
4095,4095,4095.0,1730809974.jpg,3,2020,0.8842360973358154,3,1.0
4096,4096,4096.0,1730829210.jpg,3,2020,1.0608229637145996,3,1.0
4097,4097,4097.0,173084709.jpg,3,2020,1.140972375869751,3,1.0
4098,4098,4098.0,1731074532.jpg,3,2020,1.1246938705444336,3,1.0
4099,4099,4099.0,1731218937.jpg,2,2020,1.4698340892791748,2,1.0
4100,4100,4100.0,1731589806.jpg,2,2020,0.1694906651973724,2,1.0
4101,4101,4101.0,1731591176.jpg,3,2020,0.9349504709243774,3,1.0
4102,4102,4102.0,1731652110.jpg,0,2020,2.230065107345581,0,1.0
4103,4103,4103.0,1731777849.jpg,3,2020,1.2885136604309082,3,1.0
4104,4104,4104.0,1732173388.jpg,2,2020,2.1547558307647705,2,1.0
4105,4105,4105.0,1733285805.jpg,3,2020,1.0026028156280518,3,1.0
4106,4106,4106.0,1733293864.jpg,4,2020,1.9718655347824097,4,1.0
4107,4107,4107.0,1733354827.jpg,3,2020,1.141610860824585,3,1.0
4108,4108,4108.0,1733437484.jpg,1,2020,1.5372214317321775,1,1.0
4109,4109,4109.0,1733574271.jpg,0,2020,1.6814672946929932,0,1.0
4110,4110,4110.0,1733650338.jpg,3,2020,0.8380032777786255,3,1.0
4111,4111,4111.0,1733797276.jpg,3,2020,0.6977042555809021,3,1.0
4112,4112,4112.0,1734198747.jpg,4,2020,0.8094961643218994,4,1.0
4113,4113,4113.0,1734332908.jpg,3,2020,1.2468020915985107,3,1.0
4114,4114,4114.0,1734343224.jpg,3,2020,1.3402206897735596,3,1.0
4115,4115,4115.0,1734625164.jpg,4,2020,0.5007301568984985,3,1.0
4116,4116,4116.0,1734635287.jpg,1,2020,0.3455297350883484,1,1.0
4117,4117,4117.0,1734980168.jpg,3,2020,0.9298562407493592,3,1.0
4118,4118,4118.0,1735461481.jpg,3,2020,1.2643215656280518,3,1.0
4119,4119,4119.0,1735806494.jpg,3,2020,1.4012434482574463,3,1.0
4120,4120,4120.0,1735812813.jpg,2,2020,0.8244984149932861,2,1.0
4121,4121,4121.0,1735838200.jpg,4,2020,0.3564585447311401,4,1.0
4122,4122,4122.0,1735911943.jpg,3,2020,0.8563181757926941,3,1.0
4123,4123,4123.0,1736063036.jpg,1,2020,0.6818893551826477,1,1.0
4124,4124,4124.0,1736448195.jpg,3,2020,1.375077724456787,3,1.0
4125,4125,4125.0,1736753003.jpg,3,2020,1.456226110458374,3,1.0
4126,4126,4126.0,1736794140.jpg,3,2020,1.3545794486999512,3,1.0
4127,4127,4127.0,1737101644.jpg,3,2020,1.416797161102295,3,1.0
4128,4128,4128.0,1737140400.jpg,3,2020,1.0981478691101074,3,1.0
4129,4129,4129.0,1737267770.jpg,3,2020,1.3337173461914062,3,1.0
4130,4130,4130.0,1737731640.jpg,3,2020,1.3764853477478027,3,1.0
4131,4131,4131.0,1737787955.jpg,2,2020,1.532158613204956,4,1.0
4132,4132,4132.0,1738300004.jpg,3,2020,1.1431095600128174,3,1.0
4133,4133,4133.0,1738309261.jpg,3,2020,1.2736787796020508,3,1.0
4134,4134,4134.0,1738379259.jpg,0,2020,0.8483160138130188,0,1.0
4135,4135,4135.0,1738486580.jpg,3,2020,1.0955640077590942,3,1.0
4136,4136,4136.0,1738493952.jpg,3,2020,0.9934840798377992,3,1.0
4137,4137,4137.0,173849826.jpg,2,2020,1.573348045349121,2,1.0
4138,4138,4138.0,173864450.jpg,0,2020,1.789773941040039,0,1.0
4139,4139,4139.0,1738664148.jpg,3,2020,0.76508629322052,3,1.0
4140,4140,4140.0,1738922613.jpg,4,2020,0.1116235107183456,3,1.0
4141,4141,4141.0,1738923752.jpg,3,2020,1.1992623805999756,3,1.0
4142,4142,4142.0,173970359.jpg,3,2020,0.9544708728790284,3,1.0
4143,4143,4143.0,1739769852.jpg,4,2020,1.4902408123016355,4,1.0
4144,4144,4144.0,1739864126.jpg,0,2020,2.662646532058716,0,1.0
4145,4145,4145.0,1739927380.jpg,1,2020,1.796616554260254,1,1.0
4146,4146,4146.0,1740009337.jpg,3,2020,1.3049335479736328,3,1.0
4147,4147,4147.0,1740309612.jpg,0,2020,0.8895690441131592,0,1.0
4148,4148,4148.0,1740920965.jpg,4,2020,1.9707149267196653,4,1.0
4149,4149,4149.0,1741040717.jpg,3,2020,1.4110019207000732,3,1.0
4150,4150,4150.0,1741218848.jpg,3,2020,1.207502841949463,3,1.0
4151,4151,4151.0,1741280523.jpg,4,2020,1.9067952632904053,4,1.0
4152,4152,4152.0,1741376467.jpg,2,2020,2.554189920425415,2,1.0
4153,4153,4153.0,1741630532.jpg,3,2020,1.196446657180786,3,1.0
4154,4154,4154.0,1741717414.jpg,3,2020,0.9780571460723876,3,1.0
4155,4155,4155.0,1741733319.jpg,3,2020,1.315410614013672,3,1.0
4156,4156,4156.0,1741967088.jpg,1,2020,1.520307540893555,4,1.0
4157,4157,4157.0,1742176204.jpg,4,2020,1.8347728252410889,4,1.0
4158,4158,4158.0,1742301779.jpg,3,2020,0.9844291806221008,3,1.0
4159,4159,4159.0,1742577846.jpg,3,2020,0.7200262546539307,3,1.0
4160,4160,4160.0,1742921296.jpg,2,2020,0.8152969479560852,3,1.0
4161,4161,4161.0,1743033739.jpg,3,2020,1.5193052291870115,3,1.0
4162,4162,4162.0,1743119913.jpg,4,2020,1.6971864700317385,4,1.0
4163,4163,4163.0,1743903247.jpg,3,2020,1.337310791015625,3,1.0
4164,4164,4164.0,1744118582.jpg,3,2020,1.3705685138702393,3,1.0
4165,4165,4165.0,1744132907.jpg,2,2020,1.967196702957153,2,1.0
4166,4166,4166.0,1744145648.jpg,3,2020,1.1383638381958008,3,1.0
4167,4167,4167.0,1744149423.jpg,3,2020,1.1621522903442385,3,1.0
4168,4168,4168.0,1744206889.jpg,3,2020,0.5923749208450317,3,1.0
4169,4169,4169.0,1744706562.jpg,3,2020,1.3023428916931152,3,1.0
4170,4170,4170.0,1745213235.jpg,2,2020,2.600636959075928,2,1.0
4171,4171,4171.0,1745296302.jpg,3,2020,0.6587287187576294,3,1.0
4172,4172,4172.0,1745363268.jpg,3,2020,0.6912548542022705,3,1.0
4173,4173,4173.0,1745437875.jpg,3,2020,1.1165111064910889,3,1.0
4174,4174,4174.0,1745650066.jpg,3,2020,1.256706714630127,3,1.0
4175,4175,4175.0,1745700317.jpg,3,2020,1.2649860382080078,3,1.0
4176,4176,4176.0,1745709120.jpg,3,2020,0.4255779087543487,3,1.0
4177,4177,4177.0,1745794549.jpg,3,2020,1.3147823810577393,3,1.0
4178,4178,4178.0,1745816126.jpg,4,2020,1.2654556035995483,4,1.0
4179,4179,4179.0,174581727.jpg,3,2020,1.2896368503570557,3,1.0
4180,4180,4180.0,1746609876.jpg,3,2020,1.4479804039001465,3,1.0
4181,4181,4181.0,174674584.jpg,3,2020,1.092986226081848,3,1.0
4182,4182,4182.0,1747122718.jpg,1,2020,0.606713593006134,4,1.0
4183,4183,4183.0,1747233628.jpg,3,2020,1.2226476669311523,3,1.0
4184,4184,4184.0,1747286543.jpg,3,2020,0.216657742857933,3,1.0
4185,4185,4185.0,1748020549.jpg,3,2020,1.235741376876831,3,1.0
4186,4186,4186.0,1748078047.jpg,2,2020,0.8027089238166809,2,1.0
4187,4187,4187.0,1748255784.jpg,3,2020,1.2521460056304932,3,1.0
4188,4188,4188.0,1748314267.jpg,2,2020,2.901989459991455,2,1.0
4189,4189,4189.0,1748426485.jpg,3,2020,1.3287665843963623,3,1.0
4190,4190,4190.0,1748519439.jpg,1,2020,4.373581886291504,1,1.0
4191,4191,4191.0,1748719005.jpg,4,2020,0.9456965327262878,4,1.0
4192,4192,4192.0,1748736527.jpg,3,2020,0.7019074559211731,4,1.0
4193,4193,4193.0,1748981350.jpg,4,2020,1.3550459146499634,4,1.0
4194,4194,4194.0,1749259802.jpg,3,2020,1.395080327987671,3,1.0
4195,4195,4195.0,1749530371.jpg,2,2020,2.6774377822875977,2,1.0
4196,4196,4196.0,1750580369.jpg,3,2020,0.9046615362167358,3,1.0
4197,4197,4197.0,1750763627.jpg,3,2020,1.019147872924805,3,1.0
4198,4198,4198.0,1750854895.jpg,3,2020,1.1268768310546875,3,1.0
4199,4199,4199.0,1750963666.jpg,0,2020,0.5993198156356812,0,1.0
4200,4200,4200.0,1751029526.jpg,3,2020,0.6564385890960693,3,1.0
4201,4201,4201.0,175171305.jpg,4,2020,0.2474251538515091,4,1.0
4202,4202,4202.0,1751949402.jpg,3,2020,1.4835224151611328,3,1.0
4203,4203,4203.0,1752152470.jpg,1,2020,1.120692253112793,0,1.0
4204,4204,4204.0,175215603.jpg,3,2020,1.2960612773895264,3,1.0
4205,4205,4205.0,1752260817.jpg,3,2020,1.3379204273223877,3,1.0
4206,4206,4206.0,1752419587.jpg,3,2020,1.1032848358154297,3,1.0
4207,4207,4207.0,1752487129.jpg,3,2020,1.217862844467163,3,1.0
4208,4208,4208.0,1752693374.jpg,0,2020,1.039629578590393,0,1.0
4209,4209,4209.0,1752948058.jpg,3,2020,1.074814796447754,3,1.0
4210,4210,4210.0,175320441.jpg,3,2020,1.296595811843872,3,1.0
4211,4211,4211.0,1753297943.jpg,2,2020,1.0910420417785645,2,1.0
4212,4212,4212.0,1753325672.jpg,3,2020,1.3527705669403076,3,1.0
4213,4213,4213.0,1753499945.jpg,2,2020,2.484074115753174,2,1.0
4214,4214,4214.0,1753621875.jpg,3,2020,1.294463872909546,3,1.0
4215,4215,4215.0,1753806581.jpg,4,2020,1.5936286449432373,4,1.0
4216,4216,4216.0,1753872657.jpg,3,2020,1.2687971591949463,3,1.0
4217,4217,4217.0,175398874.jpg,2,2020,1.567878484725952,2,1.0
4218,4218,4218.0,1754156181.jpg,3,2020,1.4984843730926514,3,1.0
4219,4219,4219.0,1754366174.jpg,2,2020,2.752641201019287,2,1.0
4220,4220,4220.0,1754481092.jpg,4,2020,1.5692453384399414,4,1.0
4221,4221,4221.0,1754540967.jpg,3,2020,1.3644895553588867,3,1.0
4222,4222,4222.0,1754736431.jpg,3,2020,1.3356428146362305,3,1.0
4223,4223,4223.0,1754989249.jpg,3,2020,1.2019946575164795,3,1.0
4224,4224,4224.0,175519615.jpg,3,2020,1.231515407562256,3,1.0
4225,4225,4225.0,1755522975.jpg,3,2020,1.2167110443115234,3,1.0
4226,4226,4226.0,1755647771.jpg,3,2020,0.456379771232605,3,1.0
4227,4227,4227.0,1755873897.jpg,3,2020,1.3328990936279297,3,1.0
4228,4228,4228.0,1756425714.jpg,3,2020,0.6116905212402344,3,1.0
4229,4229,4229.0,1756729974.jpg,2,2020,1.4842904806137085,2,1.0
4230,4230,4230.0,1756754615.jpg,3,2020,0.0459404289722442,3,1.0
4231,4231,4231.0,1757057989.jpg,0,2020,1.4623095989227295,0,1.0
4232,4232,4232.0,1757123102.jpg,4,2020,0.4544741809368133,4,1.0
4233,4233,4233.0,1757386939.jpg,3,2020,1.1316161155700684,3,1.0
4234,4234,4234.0,1757442303.jpg,3,2020,1.24006986618042,3,1.0
4235,4235,4235.0,1757557877.jpg,3,2020,1.4442148208618164,3,1.0
4236,4236,4236.0,1757569899.jpg,3,2020,1.306159734725952,3,1.0
4237,4237,4237.0,1757605463.jpg,1,2020,1.6911948919296265,1,1.0
4238,4238,4238.0,1757646120.jpg,3,2020,1.327275037765503,3,1.0
4239,4239,4239.0,1758003075.jpg,3,2020,1.3135852813720703,3,1.0
4240,4240,4240.0,1758073225.jpg,3,2020,1.0810747146606443,3,1.0
4241,4241,4241.0,175816110.jpg,3,2020,0.2966852784156799,3,1.0
4242,4242,4242.0,1758274933.jpg,3,2020,0.3191538453102112,3,1.0
4243,4243,4243.0,1758318062.jpg,2,2020,1.9751949310302728,2,1.0
4244,4244,4244.0,1758443591.jpg,3,2020,0.9361668229103088,3,1.0
4245,4245,4245.0,1758852388.jpg,3,2020,1.1085426807403564,3,1.0
4246,4246,4246.0,1758885297.jpg,0,2020,1.9300227165222168,0,1.0
4247,4247,4247.0,1758913732.jpg,3,2020,1.402209758758545,3,1.0
4248,4248,4248.0,1759042176.jpg,2,2020,1.653575420379639,2,1.0
4249,4249,4249.0,1759065699.jpg,3,2020,1.234166145324707,3,1.0
4250,4250,4250.0,1759147122.jpg,3,2020,1.2922565937042236,3,1.0
4251,4251,4251.0,1759297979.jpg,3,2020,1.4625287055969238,3,1.0
4252,4252,4252.0,175989862.jpg,2,2020,0.6025822758674622,3,1.0
4253,4253,4253.0,1760111607.jpg,3,2020,0.8533768653869629,3,1.0
4254,4254,4254.0,1760340561.jpg,3,2020,1.260225534439087,3,1.0
4255,4255,4255.0,1760414048.jpg,3,2020,0.8467180132865906,3,1.0
4256,4256,4256.0,1760489108.jpg,3,2020,1.3983404636383057,3,1.0
4257,4257,4257.0,1760495628.jpg,4,2020,1.5080615282058716,4,1.0
4258,4258,4258.0,176082101.jpg,4,2020,0.5144912600517273,4,1.0
4259,4259,4259.0,176087144.jpg,3,2020,1.1570475101470947,3,1.0
4260,4260,4260.0,1761091007.jpg,3,2020,0.9706852436065674,3,1.0
4261,4261,4261.0,1761544079.jpg,3,2020,0.990673005580902,3,1.0
4262,4262,4262.0,1761563739.jpg,3,2020,1.1499671936035156,3,1.0
4263,4263,4263.0,1761634229.jpg,3,2020,1.217501878738403,3,1.0
4264,4264,4264.0,1761652043.jpg,4,2020,0.9268426299095154,4,1.0
4265,4265,4265.0,1761696568.jpg,3,2020,1.200179100036621,3,1.0
4266,4266,4266.0,1761795923.jpg,3,2020,0.3851258158683777,3,1.0
4267,4267,4267.0,1761872222.jpg,2,2020,1.0133817195892334,4,1.0
4268,4268,4268.0,1761893158.jpg,3,2020,0.7866343855857849,3,1.0
4269,4269,4269.0,1762040629.jpg,1,2020,1.4974744319915771,1,1.0
4270,4270,4270.0,1762100381.jpg,2,2020,0.6164577603340149,3,1.0
4271,4271,4271.0,1762956560.jpg,4,2020,1.2543517351150513,4,1.0
4272,4272,4272.0,1762982108.jpg,3,2020,0.9331037402153016,3,1.0
4273,4273,4273.0,1763032962.jpg,3,2020,1.2354345321655271,3,1.0
4274,4274,4274.0,1763195879.jpg,0,2020,1.6997524499893188,0,1.0
4275,4275,4275.0,17632796.jpg,2,2020,2.692566633224488,2,1.0
4276,4276,4276.0,1763396057.jpg,4,2020,1.5242242813110352,4,1.0
4277,4277,4277.0,1763486772.jpg,4,2020,1.4363020658493042,4,1.0
4278,4278,4278.0,1764035840.jpg,2,2020,1.7051728963851929,2,1.0
4279,4279,4279.0,1764087797.jpg,3,2020,0.983389675617218,3,1.0
4280,4280,4280.0,1764594695.jpg,3,2020,1.2310936450958252,3,1.0
4281,4281,4281.0,1764927533.jpg,4,2020,1.0457638502120972,4,1.0
4282,4282,4282.0,1764971103.jpg,3,2020,1.1646058559417725,3,1.0
4283,4283,4283.0,1765114818.jpg,2,2020,1.8956974744796755,2,1.0
4284,4284,4284.0,1765190680.jpg,1,2020,0.8132286071777344,1,1.0
4285,4285,4285.0,176531736.jpg,3,2020,1.167006254196167,3,1.0
4286,4286,4286.0,1765348139.jpg,3,2020,0.6275296211242676,3,1.0
4287,4287,4287.0,1765374655.jpg,2,2020,0.2248385548591613,2,1.0
4288,4288,4288.0,1765947311.jpg,3,2020,1.0072574615478516,3,1.0
4289,4289,4289.0,1766436653.jpg,4,2020,0.91621595621109,4,1.0
4290,4290,4290.0,1766917625.jpg,1,2020,0.6218301057815552,1,1.0
4291,4291,4291.0,1766960814.jpg,3,2020,0.8104962706565857,3,1.0
4292,4292,4292.0,176734204.jpg,3,2020,1.0966238975524902,3,1.0
4293,4293,4293.0,1767778795.jpg,0,2020,1.1732685565948486,0,1.0
4294,4294,4294.0,1768003077.jpg,3,2020,0.3361262083053589,3,1.0
4295,4295,4295.0,1768185229.jpg,3,2020,1.1195616722106934,2,1.0
4296,4296,4296.0,1768209280.jpg,3,2020,1.0524578094482422,3,1.0
4297,4297,4297.0,1768545420.jpg,3,2020,1.30167555809021,3,1.0
4298,4298,4298.0,1768669927.jpg,1,2020,3.135204076766968,1,1.0
4299,4299,4299.0,1768671156.jpg,3,2020,0.7536565661430359,3,1.0
4300,4300,4300.0,1768676175.jpg,3,2020,1.2902231216430664,3,1.0
4301,4301,4301.0,1768825249.jpg,3,2020,1.0329749584197998,3,1.0
4302,4302,4302.0,1768909120.jpg,2,2020,1.6722595691680908,2,1.0
4303,4303,4303.0,1769025995.jpg,3,2020,0.6369221210479736,3,1.0
4304,4304,4304.0,1769355449.jpg,3,2020,1.2035465240478516,3,1.0
4305,4305,4305.0,1769605391.jpg,3,2020,1.2838430404663086,3,1.0
4306,4306,4306.0,1769894805.jpg,1,2020,3.884434223175049,1,1.0
4307,4307,4307.0,1769895706.jpg,3,2020,1.317396640777588,3,1.0
4308,4308,4308.0,1770025671.jpg,3,2020,0.3638761639595032,3,1.0
4309,4309,4309.0,1770197152.jpg,4,2020,1.212785720825195,4,1.0
4310,4310,4310.0,1770746162.jpg,1,2020,0.8352888822555542,1,1.0
4311,4311,4311.0,1770789243.jpg,3,2020,1.0401229858398438,3,1.0
4312,4312,4312.0,1771017079.jpg,3,2020,1.2187156677246094,3,1.0
4313,4313,4313.0,177187875.jpg,3,2020,1.24672532081604,3,1.0
4314,4314,4314.0,1772260831.jpg,1,2020,2.572711944580078,1,1.0
4315,4315,4315.0,1772264324.jpg,2,2020,2.128525733947754,2,1.0
4316,4316,4316.0,1772421330.jpg,1,2020,2.5381972789764404,1,1.0
4317,4317,4317.0,1772478144.jpg,3,2020,1.1873722076416016,3,1.0
4318,4318,4318.0,1772713207.jpg,0,2020,0.9484903812408448,0,1.0
4319,4319,4319.0,1772879705.jpg,4,2020,1.428951859474182,4,1.0
4320,4320,4320.0,1773042943.jpg,1,2020,1.775773525238037,0,1.0
4321,4321,4321.0,1773203521.jpg,3,2020,1.2279751300811768,3,1.0
4322,4322,4322.0,1773210221.jpg,3,2020,1.631425142288208,3,1.0
4323,4323,4323.0,1773381712.jpg,1,2020,1.7477755546569824,1,1.0
4324,4324,4324.0,1773419255.jpg,3,2020,1.3052759170532229,3,1.0
4325,4325,4325.0,1773462617.jpg,3,2020,1.494855880737305,3,1.0
4326,4326,4326.0,1773757795.jpg,3,2020,1.374654769897461,3,1.0
4327,4327,4327.0,1773778867.jpg,3,2020,1.070116639137268,3,1.0
4328,4328,4328.0,1773875430.jpg,0,2020,2.4068636894226074,0,1.0
4329,4329,4329.0,177414500.jpg,2,2020,3.073185682296753,2,1.0
4330,4330,4330.0,177429020.jpg,3,2020,0.8510753512382507,3,1.0
4331,4331,4331.0,1774341872.jpg,4,2020,1.6044799089431765,4,1.0
4332,4332,4332.0,1774370764.jpg,3,2020,1.1359436511993408,3,1.0
4333,4333,4333.0,1774492072.jpg,0,2020,0.036817766726017,2,1.0
4334,4334,4334.0,1774534152.jpg,3,2020,1.333289623260498,3,1.0
